ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_CITY,FROM_YEAR,TO_YEAR,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,PTS,AST,REB,PIE,FULL_NAME,IS_ACTIVE,OD,Attratio,Defratio,ALLSTAR
78209,Bill,Smith,1939-04-26T00:00:00,St. Peter's,USA,St. Peter's/USA,77.0,190.0,0,Forward,Inactive,1610612752,Knicks,New York,1961,1961,1961,5,42,2.6,0.8,1.8,,Bill Smith,No,0.0,0.6538461538461539,0.34615384615384615,0.0
78202,Bingo,Smith,1946-02-26T00:00:00,Tulsa,USA,Tulsa/USA,77.0,195.0,10,Forward,Inactive,1610612739,Cavaliers,Cleveland,1969,1979,1969,1,6,12.6,2.0,4.2,,Bingo Smith,No,0.5629787234042554,0.776595744680851,0.22340425531914893,0.0
293,Charles,Smith,1965-07-16T00:00:00,Pittsburgh,USA,Pittsburgh/USA,82.0,244.0,8,Forward,Inactive,1610612746,Clippers,Los Angeles,1988,1996,1988,1,3,14.4,1.4,5.8,,Charles Smith,No,0.43306666666666666,0.7314814814814815,0.2685185185185185,0.0
1520,Charles,Smith,1975-08-22T00:00:00,New Mexico,USA,New Mexico/USA,76.0,200.0,4,Guard,Inactive,0,,,1997,2005,1997,1,26,5.1,0.9,1.4,,Charles Smith,No,0.03473513513513513,0.8108108108108107,0.18918918918918917,0.0
78179,Charles,Smith,1967-11-29T00:00:00,Georgetown,USA,Georgetown/USA,73.0,160.0,2,Forward,Inactive,1610612738,Celtics,Boston,1989,1995,Undrafted,Undrafted,Undrafted,2.5,1.6,1.0,,Charles Smith,No,0.015686274509803925,0.803921568627451,0.19607843137254904,0.0
78170,Jeff,Slade,1941-03-01T00:00:00,Kenyon,USA,Kenyon/USA,78.0,220.0,0,Forward,Inactive,1610612764,Zephyrs,Chicago,1962,1962,1962,11,85,1.3,0.0,2.3,,Jeff Slade,No,0.0,0.36111111111111116,0.638888888888889,0.0
1814,Chris,Smith,1970-05-17T00:00:00,Connecticut,USA,Connecticut/USA,75.0,190.0,2,Guard,Inactive,1610612750,Timberwolves,Minnesota,1992,1994,1992,2,34,5.1,2.8,1.3,,Chris Smith,No,0.04035652173913043,0.8586956521739131,0.14130434782608697,0.0
203147,Chris,Smith,1987-10-13T00:00:00,Louisville,USA,Louisville/USA,74.0,200.0,0,Guard,Inactive,0,,,2013,2013,Undrafted,Undrafted,Undrafted,0.0,0.0,0.0,,Chris Smith,No,,,,0.0
78181,Clinton,Smith,1964-01-19T00:00:00,Cleveland State,USA,Cleveland State/USA,78.0,210.0,1,Forward,Inactive,1610612744,Warriors,Golden State,1986,1990,1986,5,97,2.9,1.1,1.3,,Clinton Smith,No,0.007824528301886792,0.7547169811320755,0.24528301886792456,0.0
200783,Craig,Smith,1983-11-10T00:00:00,Boston College,USA,Boston College/USA,79.0,265.0,5,Forward,Inactive,1610612750,Timberwolves,Minnesota,2006,2011,2006,2,36,7.6,0.8,3.9,,Craig Smith,No,0.09639024390243903,0.6829268292682926,0.31707317073170727,0.0
78182,Deb,Smith,1920-01-07T00:00:00,Utah,USA,Utah/USA,75.0,180.0,0,Forward,Inactive,1610610034,Bombers,St. Louis,1946,1946,Undrafted,Undrafted,Undrafted,1.5,0.1,,,Deb Smith,No,,,,0.0
78183,Derek,Smith,1961-11-01T00:00:00,Louisville,USA,Louisville/USA,78.0,205.0,8,Guard,Inactive,1610612746,Clippers,Los Angeles,1982,1990,1982,2,35,12.8,2.1,3.2,,Derek Smith,No,0.3801812154696133,0.8232044198895028,0.17679558011049723,0.0
78184,Don,Smith,1951-10-10T00:00:00,Dayton,USA,Dayton/USA,72.0,160.0,0,Guard,Inactive,1610612755,76ers,Philadelphia,1974,1974,1974,2,19,5.2,0.9,0.6,,Don Smith,No,0.0,0.9104477611940299,0.08955223880597014,0.0
78185,Donald,Smith,1920-07-27T00:00:00,Minnesota,USA,Minnesota/USA,74.0,190.0,0,Forward,Inactive,1610612747,Lakers,Minneapolis,1948,1948,1947,None,None,0.8,0.3,,,Donald Smith,No,,,,0.0
2764,Donta,Smith,1983-11-27T00:00:00,Southeastern Illinois,USA,Southeastern Illinois/USA,79.0,215.0,1,Guard,Inactive,1610612737,Hawks,Atlanta,2004,2005,2004,2,34,2.7,0.8,1.1,,Donta Smith,No,0.005165217391304349,0.7608695652173914,0.23913043478260873,0.0
475,Doug,Smith,1969-09-17T00:00:00,Missouri,USA,Missouri/USA,82.0,220.0,4,Forward,Inactive,1610612742,Mavericks,Dallas,1991,1995,1991,1,6,8.0,1.4,4.2,,Doug Smith,No,0.13835294117647057,0.6911764705882353,0.30882352941176466,0.0
1073,Reggie,Slater,1970-08-27T00:00:00,Wyoming,USA,Wyoming/USA,79.0,255.0,8,Forward,Inactive,1610612761,Raptors,Toronto,1994,2002,Undrafted,Undrafted,Undrafted,5.6,0.6,3.0,,Reggie Slater,No,0.08765217391304349,0.6739130434782609,0.32608695652173914,0.0
78169,Whitey,Skoog,1926-11-02T00:00:00,Minnesota,USA,Minnesota/USA,71.0,180.0,5,Guard,Inactive,1610612747,Lakers,Minneapolis,1951,1956,1951,None,None,8.2,2.6,3.3,,Whitey Skoog,No,0.24948936170212768,0.7659574468085106,0.2340425531914894,0.0
78230,Lou,Spicer,1922-11-12T00:00:00,Syracuse,USA,Syracuse/USA,74.0,195.0,0,Forward,Inactive,1610610032,Steamrollers,Providence,1946,1946,Undrafted,Undrafted,Undrafted,0.3,0.0,,,Lou Spicer,No,,,,0.0
78159,Doug,Sims,1943-06-29T00:00:00,Kent State,USA,Kent State/USA,79.0,195.0,0,Forward,Inactive,1610612758,Royals,Cincinnati,1968,1968,Undrafted,Undrafted,Undrafted,1.0,0.0,1.0,,Doug Sims,No,0.0,0.5,0.5,0.0
200759,Cedric,Simmons,1986-01-03T00:00:00,North Carolina State,USA,North Carolina State/USA,81.0,235.0,3,Forward,Inactive,1610612740,Hornets,New Orleans/Oklahoma City,2006,2008,2006,1,15,2.2,0.2,1.9,,Cedric Simmons,No,0.005832558139534883,0.5581395348837209,0.44186046511627897,0.0
78153,Connie,Simmons,1925-03-15T00:00:00,Flushing HS (NY),USA,Flushing HS (NY)/USA,80.0,222.0,9,Center,Inactive,1610612752,Knicks,New York,1946,1955,Undrafted,Undrafted,Undrafted,9.8,1.6,6.2,,Connie Simmons,No,0.4971272727272727,0.6477272727272727,0.35227272727272724,0.0
78154,Johnny,Simmons,1924-07-07T00:00:00,New York University,USA,New York University/USA,73.0,184.0,0,Guard,Inactive,1610612738,Celtics,Boston,1946,1946,Undrafted,Undrafted,Undrafted,5.3,0.5,,,Johnny Simmons,No,,,,0.0
203613,Jonathon,Simmons,1989-09-14T00:00:00,Houston,USA,Houston/USA,78.0,195.0,4,Forward,Inactive,1610612755,76ers,Philadelphia,2015,2018,Undrafted,Undrafted,Undrafted,8.3,1.9,2.4,,Jonathon Simmons,No,0.12015238095238093,0.8095238095238095,0.19047619047619044,0.0
1628424,Kobi,Simmons,1997-07-04T00:00:00,Arizona,USA,Arizona/USA,77.0,180.0,2,Guard,Inactive,1610612766,Hornets,Charlotte,2017,2019,Undrafted,Undrafted,Undrafted,5.9,2.1,1.5,,Kobi Simmons,Yes,0.03912631578947368,0.8421052631578947,0.15789473684210525,0.0
1489,Lionel,Simmons,1968-11-14T00:00:00,La Salle,USA,La Salle/USA,79.0,210.0,6,Forward,Inactive,1610612758,Kings,Sacramento,1990,1996,1990,1,7,12.8,3.3,6.2,,Lionel Simmons,No,0.7046313901345292,0.7219730941704037,0.27802690582959644,0.0
1750,Miles,Simon,1975-11-21T00:00:00,Arizona,USA,Arizona/USA,75.0,202.0,1,Guard,Inactive,1610612753,Magic,Orlando,1998,2002,1998,2,42,0.4,0.0,0.4,,Miles Simon,No,0.0,0.5,0.5,0.0
54,Dickey,Simpkins,1972-04-06T00:00:00,Providence,USA,Providence/USA,,,6,Forward,Inactive,0,,,1994,2001,1994,1,21,4.2,0.9,3.6,,Dickey Simpkins,No,0.09384827586206895,0.5862068965517241,0.4137931034482758,0.0
78157,Ralph,Simpson,1949-08-10T00:00:00,Michigan State,USA,Michigan State/USA,77.0,200.0,3,Guard,Inactive,1610612765,Pistons,Detroit,1976,1979,1972,1,11,8.4,2.2,2.0,,Ralph Simpson,No,0.08800000000000001,0.8412698412698413,0.15873015873015872,0.0
1591,Alvin,Sims,1974-10-18T00:00:00,Louisville,USA,Louisville/USA,76.0,235.0,0,Guard,Inactive,0,,,1998,1998,Undrafted,Undrafted,Undrafted,2.8,1.3,1.0,,Alvin Sims,No,0.0,0.803921568627451,0.19607843137254904,0.0
78160,Bob,Sims,1938-10-09T00:00:00,Pepperdine,USA,Pepperdine/USA,77.0,220.0,0,Forward,Inactive,1610612737,Hawks,St. Louis,1961,1961,1960,7,54,7.8,2.4,2.8,,Bob Sims,No,0.0,0.7846153846153846,0.21538461538461537,0.0
201235,Courtney,Sims,1983-10-21T00:00:00,Michigan,USA,Michigan/USA,83.0,245.0,2,Center,Inactive,0,,,2007,2008,Undrafted,Undrafted,Undrafted,1.2,0.2,1.2,,Courtney Sims,No,0.0022153846153846156,0.5384615384615385,0.46153846153846156,0.0
203156,Henry,Sims,1990-03-27T00:00:00,Georgetown,USA,Georgetown/USA,82.0,248.0,4,Center-Forward,Inactive,1610612755,76ers,Philadelphia,2012,2015,Undrafted,Undrafted,Undrafted,7.6,1.0,5.0,,Henry Sims,No,0.11176470588235295,0.6323529411764706,0.36764705882352944,0.0
78168,Talvin,Skinner,1952-09-10T00:00:00,Maryland-Eastern Shore,USA,Maryland-Eastern Shore/USA,77.0,195.0,1,Forward,Inactive,1610612760,SuperSonics,Seattle,1974,1975,1974,3,44,4.6,1.0,4.2,,Talvin Skinner,No,0.019714285714285712,0.5714285714285714,0.42857142857142855,0.0
78161,Scott,Sims,1955-04-18T00:00:00,Missouri,USA,Missouri/USA,73.0,170.0,0,Guard,Inactive,1610612759,Spurs,San Antonio,1977,1977,1977,5,103,2.5,1.7,1.1,,Scott Sims,No,0.0,0.7924528301886792,0.20754716981132074,0.0
202713,Kyle,Singler,1988-05-04T00:00:00,Duke,USA,Duke/USA,80.0,228.0,5,Forward,Inactive,1610612765,Pistons,Detroit,2012,2017,2011,2,33,6.5,0.8,2.9,,Kyle Singler,No,0.073921568627451,0.7156862745098039,0.28431372549019607,0.0
201606,Sean,Singletary,1985-09-06T00:00:00,Virginia,USA,Virginia/USA,72.0,185.0,1,Guard,Inactive,1610612766,Bobcats,Charlotte,2008,2008,2008,2,42,2.4,0.8,0.9,,Sean Singletary,No,0.0042146341463414625,0.7804878048780487,0.2195121951219512,0.0
202698,Chris,Singleton,1989-11-21T00:00:00,Florida State,USA,Florida State/USA,81.0,228.0,2,Forward,Inactive,1610612764,Wizards,Washington,2011,2013,2011,1,18,4.1,0.6,3.2,,Chris Singleton,No,0.01992911392405063,0.5949367088607594,0.40506329113924056,0.0
101189,James,Singleton,1981-07-20T00:00:00,Murray State,USA,Murray State/USA,80.0,230.0,5,Forward,Inactive,1610612746,Clippers,Los Angeles,2005,2011,Undrafted,Undrafted,Undrafted,3.9,0.4,3.7,,James Singleton,No,0.036074999999999996,0.5375,0.4625,0.0
78162,Mckinley,Singleton,1961-10-29T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,77.0,175.0,0,Forward,Inactive,1610612752,Knicks,New York,1986,1986,1984,6,120,2.0,0.5,0.0,,Mckinley Singleton,No,0.0,1.0,0.0,0.0
78163,Zeke,Sinicola,1929-01-25T00:00:00,Niagara,USA,Niagara/USA,70.0,165.0,1,Guard,Inactive,1610612765,Pistons,Ft. Wayne Zollner,1951,1953,1951,1,4,1.1,0.3,0.2,,Zeke Sinicola,No,0.0004125,0.875,0.125,0.0
78164,Charlie,Sitton,1962-07-03T00:00:00,Oregon State,USA,Oregon State/USA,80.0,210.0,0,Forward,Inactive,1610612742,Mavericks,Dallas,1984,1984,1984,2,38,2.1,0.6,1.4,,Charlie Sitton,No,0.0,0.6585365853658538,0.34146341463414637,0.0
203491,Peyton,Siva,1990-10-24T00:00:00,Louisville,USA,Louisville/USA,72.0,185.0,0,Guard,Inactive,1610612765,Pistons,Detroit,2013,2013,2013,2,56,2.3,1.4,0.6,,Peyton Siva,No,0.0,0.8604651162790697,0.13953488372093023,0.0
101,Scott,Skiles,1964-03-05T00:00:00,Michigan State,USA,Michigan State/USA,73.0,180.0,9,Guard,Inactive,1610612753,Magic,Orlando,1986,1995,1986,1,22,11.1,6.5,2.5,,Scott Skiles,No,0.8076492537313431,0.8756218905472637,0.12437810945273631,0.0
78167,Al,Skinner,1952-06-16T00:00:00,Massachusetts,USA,Massachusetts/USA,75.0,190.0,3,Guard,Inactive,1610612751,Nets,New Jersey,1976,1979,1974,9,160,9.3,2.6,3.3,,Al Skinner,No,0.15748815789473686,0.7828947368421053,0.21710526315789475,0.0
1730,Brian,Skinner,1976-05-19T00:00:00,Baylor,USA,Baylor/USA,81.0,255.0,13,Forward-Center,Inactive,0,,,1998,2011,1998,1,22,4.7,0.5,4.7,,Brian Skinner,No,0.14503535353535357,0.5252525252525253,0.47474747474747475,0.0
78187,Ed,Smith,1929-07-05T00:00:00,Harvard,USA,Harvard/USA,78.0,180.0,0,Forward,Inactive,1610612752,Knicks,New York,1953,1953,1951,1,6,2.5,0.8,2.4,,Ed Smith,No,0.0,0.5789473684210527,0.4210526315789474,0.0
78188,Elmore,Smith,1949-05-09T00:00:00,Kentucky State,USA,Kentucky State/USA,85.0,250.0,7,Center,Inactive,1610612747,Lakers,Los Angeles,1971,1978,1971,1,3,13.4,1.4,10.6,,Elmore Smith,No,0.5480283464566928,0.5826771653543308,0.4173228346456693,0.0
78189,Garfield,Smith,1945-11-18T00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,81.0,235.0,1,Center,Inactive,1610612738,Celtics,Boston,1970,1971,1968,3,32,2.7,0.3,2.1,,Garfield Smith,No,0.0033352941176470596,0.5882352941176471,0.411764705882353,0.0
203480,James,Southerland,1990-04-28T00:00:00,Syracuse,USA,Syracuse/USA,80.0,215.0,0,Forward,Inactive,1610612740,Pelicans,New Orleans,2013,2013,Undrafted,Undrafted,Undrafted,3.5,0.0,2.0,,James Southerland,No,0.0,0.6363636363636364,0.36363636363636365,0.0
78212,Joe,Smyth,1929-05-22T00:00:00,Niagara,USA,Niagara/USA,75.0,215.0,0,Forward,Inactive,1610610024,Bullets,Baltimore,1953,1953,1953,None,None,3.3,1.2,2.5,,Joe Smyth,No,0.0,0.6428571428571429,0.35714285714285715,0.0
727,Eric,Snow,1973-04-24T00:00:00,Michigan State,USA,Michigan State/USA,75.0,205.0,13,Guard,Inactive,1610612755,76ers,Philadelphia,1995,2007,1995,2,43,6.8,5.0,2.5,,Eric Snow,No,0.7727272727272727,0.8251748251748252,0.17482517482517482,0.0
78213,Dick,Snyder,1944-02-01T00:00:00,Davidson,USA,Davidson/USA,77.0,207.0,12,Guard,Inactive,1610612760,SuperSonics,Seattle,1966,1978,1966,2,14,12.2,2.9,2.8,,Dick Snyder,No,0.6641162011173184,0.8435754189944135,0.1564245810055866,0.0
2745,Kirk,Snyder,1983-06-05T00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,78.0,225.0,4,Forward-Guard,Inactive,1610612740,Hornets,New Orleans/Oklahoma City,2004,2007,2004,1,16,6.3,1.1,2.3,,Kirk Snyder,No,0.0657278350515464,0.7628865979381444,0.23711340206185566,0.0
78214,George,Sobek,1920-02-10T00:00:00,Notre Dame,USA,Notre Dame/USA,72.0,180.0,0,Guard,Inactive,1610610033,Redskins,Sheboygan,1949,1949,Undrafted,Undrafted,Undrafted,5.8,1.6,,,George Sobek,No,,,,0.0
78215,Ricky,Sobers,1953-01-15T00:00:00,UNLV,USA,UNLV/USA,75.0,198.0,10,Guard,Inactive,1610612741,Bulls,Chicago,1975,1985,1975,1,16,13.3,4.3,2.6,,Ricky Sobers,No,0.736108910891089,0.8712871287128713,0.1287128712871287,0.0
78216,Ron,Sobie,1934-09-21T00:00:00,DePaul,USA,DePaul/USA,75.0,185.0,3,Guard,Inactive,1610612752,Knicks,New York,1956,1959,1956,1,6,8.4,1.8,4.1,,Ron Sobie,No,0.13005314685314684,0.7132867132867133,0.28671328671328666,0.0
78217,Mike,Sojourner,1953-10-16T00:00:00,Utah,USA,Utah/USA,81.0,225.0,2,Center,Inactive,1610612737,Hawks,Atlanta,1974,1976,1974,1,10,8.7,0.9,6.5,,Mike Sojourner,No,0.06322360248447204,0.5962732919254657,0.40372670807453415,0.0
2226,Will,Solomon,1978-07-20T00:00:00,Clemson,USA,Clemson/USA,73.0,185.0,1,Guard,Inactive,0,,,2001,2008,2001,2,32,5.1,2.0,1.1,,Will Solomon,No,0.013682926829268296,0.8658536585365854,0.13414634146341467,0.0
78219,Willie,Somerset,1942-03-17T00:00:00,Duquesne,USA,Duquesne/USA,68.0,170.0,0,Guard,Inactive,1610612764,Bullets,Baltimore,1965,1965,1965,7,56,5.6,1.1,1.9,,Willie Somerset,No,0.0,0.7790697674418604,0.22093023255813954,0.0
2443,Darius,Songaila,1978-02-14T00:00:00,Wake Forest,Lithuania,Wake Forest/Lithuania,81.0,248.0,8,Forward,Inactive,1610612764,Wizards,Washington,2003,2010,2002,2,49,6.9,1.2,3.4,,Darius Songaila,No,0.19584,0.7043478260869565,0.2956521739130435,0.0
78220,Dave,Sorenson,1948-07-08T00:00:00,Ohio State,USA,Ohio State/USA,80.0,225.0,2,Forward,Inactive,1610612739,Cavaliers,Cleveland,1970,1972,1970,2,26,8.1,1.3,4.7,,Dave Sorenson,No,0.07019999999999998,0.6666666666666666,0.3333333333333333,0.0
78221,Gino,Sovran,1924-12-17T00:00:00,Detroit,USA,Detroit/USA,74.0,175.0,0,Forward,Inactive,1610610035,Huskies,Toronto,1946,1946,Undrafted,Undrafted,Undrafted,1.8,0.2,,,Gino Sovran,No,,,,0.0
78190,Greg,Smith,1947-01-28T00:00:00,Western Kentucky,USA,Western Kentucky/USA,77.0,195.0,7,Forward,Inactive,1610612749,Bucks,Milwaukee,1968,1975,1968,4,50,7.8,1.8,6.2,,Greg Smith,No,0.38565569620253165,0.6075949367088607,0.3924050632911392,0.0
202962,Greg,Smith,1991-01-08T00:00:00,Fresno State,USA,Fresno State/USA,82.0,250.0,5,Center,Inactive,1610612745,Rockets,Houston,2011,2015,Undrafted,Undrafted,Undrafted,4.0,0.3,3.3,,Greg Smith,No,0.026052631578947365,0.5657894736842105,0.4342105263157895,0.0
2776,Pape,Sow,1981-11-22T00:00:00,California State-Fullerton,Senegal,California State-Fullerton/Senegal,82.0,250.0,3,Forward,Inactive,1610612761,Raptors,Toronto,2004,2006,2004,2,47,2.9,0.2,2.8,,Pape Sow,No,0.008257627118644067,0.5254237288135593,0.47457627118644063,0.0
78222,Jim,Spanarkel,1957-06-28T00:00:00,Duke,USA,Duke/USA,77.0,190.0,4,Guard,Inactive,1610612742,Mavericks,Dallas,1979,1983,1979,1,16,9.7,2.2,2.5,,Jim Spanarkel,No,0.14819444444444446,0.8263888888888888,0.17361111111111113,0.0
2779,Vassilis,Spanoulis,1982-08-02T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,76.0,195.0,0,Guard,Inactive,1610612745,Rockets,Houston,2006,2006,2004,2,50,2.7,0.9,0.7,,Vassilis Spanoulis,No,0.0,0.8372093023255814,0.1627906976744186,0.0
78223,Guy,Sparrow,1932-11-02T00:00:00,Detroit,USA,Detroit/USA,78.0,218.0,2,Forward,Inactive,1610612752,Knicks,New York,1957,1959,1955,3,19,7.8,0.9,4.9,,Guy Sparrow,No,0.05058529411764706,0.6397058823529411,0.3602941176470589,0.0
600009,Rory,Sparrow,1958-06-12T00:00:00,Villanova,USA,Villanova/USA,74.0,175.0,11,Guard,Inactive,1610612752,Knicks,New York,1980,1991,1980,4,75,9.0,5.0,2.1,,Rory Sparrow,No,0.6456521739130434,0.8695652173913043,0.13043478260869565,0.0
78225,Odie,Spears,1925-06-26T00:00:00,Western Kentucky,USA,Western Kentucky/USA,77.0,205.0,7,Forward,Inactive,1610612758,Royals,Rochester,1948,1956,1948,None,None,8.7,1.9,4.0,,Odie Spears,No,0.31701369863013695,0.726027397260274,0.273972602739726,0.0
78226,Art,Spector,1920-10-17T00:00:00,Villanova,USA,Villanova/USA,76.0,200.0,3,Forward,Inactive,1610612738,Celtics,Boston,1946,1949,Undrafted,Undrafted,Undrafted,5.0,0.8,,,Art Spector,No,,,,0.0
201578,Marreese,Speights,1987-08-04T00:00:00,Florida,USA,Florida/USA,82.0,255.0,10,Forward-Center,Inactive,1610612753,Magic,Orlando,2008,2017,2008,1,16,7.9,0.7,4.1,,Marreese Speights,No,0.1785275590551181,0.6771653543307087,0.3228346456692913,0.0
1629016,Omari,Spellman,1997-07-21T00:00:00,Villanova,USA,Villanova/USA,80.0,245.0,2,Forward,Inactive,1610612750,Timberwolves,Minnesota,2018,2019,2018,1,30,6.8,1.0,4.3,,Omari Spellman,Yes,0.048330578512396694,0.6446280991735537,0.35537190082644626,0.0
78227,Andre,Spencer,1964-07-20T00:00:00,Northern Arizona,USA,Northern Arizona/USA,78.0,210.0,1,Forward,Inactive,1610612758,Kings,Sacramento,1992,1993,Undrafted,Undrafted,Undrafted,7.2,1.0,3.2,,Andre Spencer,No,0.02021052631578948,0.7192982456140351,0.28070175438596495,0.0
771,Elmore,Spencer,1969-12-06T00:00:00,UNLV,USA,UNLV/USA,84.0,270.0,4,Center,Inactive,0,,,1992,1996,1992,1,25,5.9,0.7,3.5,,Elmore Spencer,No,0.05724752475247524,0.6534653465346534,0.3465346534653465,0.0
280,Felton,Spencer,1968-01-05T00:00:00,Louisville,USA,Louisville/USA,84.0,290.0,11,Center,Inactive,1610612750,Timberwolves,Minnesota,1990,2001,1990,1,6,5.2,0.3,5.4,,Felton Spencer,No,0.08501284403669726,0.5045871559633027,0.4954128440366973,0.0
1091,Mike,Smrek,1962-08-31T00:00:00,Canisius,USA,Canisius/USA,84.0,250.0,6,Center,Inactive,1610612747,Lakers,Los Angeles,1985,1991,1985,2,25,2.9,0.3,2.2,,Mike Smrek,No,0.02126666666666667,0.5925925925925926,0.40740740740740744,0.0
1629015,Zhaire,Smith,1999-06-04T00:00:00,Texas Tech,USA,Texas Tech/USA,75.0,205.0,2,Guard,Inactive,1610612755,76ers,Philadelphia,2018,2019,2018,1,16,3.7,0.9,1.2,,Zhaire Smith,Yes,0.013779310344827583,0.7931034482758621,0.2068965517241379,0.0
78208,Willie,Smith,1953-10-26T00:00:00,Missouri,USA,Missouri/USA,74.0,170.0,3,Guard,Inactive,1610612739,Cavaliers,Cleveland,1976,1979,1976,2,18,4.6,3.6,1.7,,Willie Smith,No,0.0853090909090909,0.8282828282828283,0.17171717171717174,0.0
380,Tony,Smith,1968-06-14T00:00:00,Marquette,USA,Marquette/USA,,,8,Guard,Inactive,0,,,1990,2000,1990,2,51,5.5,1.9,1.6,,Tony Smith,No,0.1486222222222222,0.8222222222222223,0.17777777777777778,0.0
2747,JR,Smith,1985-09-09T00:00:00,No College,USA,No College/USA,78.0,220.0,16,Guard,Inactive,1610612747,Lakers,Los Angeles,2004,2019,2004,1,18,12.4,2.1,3.1,,JR Smith,No,0.7338545454545454,0.8238636363636362,0.17613636363636362,0.0
2074,Jabari,Smith,1977-02-12T00:00:00,Louisiana State,USA,Louisiana State/USA,83.0,250.0,4,Center,Inactive,1610612758,Kings,Sacramento,2000,2004,2000,2,45,3.0,0.6,1.6,,Jabari Smith,No,0.022153846153846152,0.6923076923076923,0.3076923076923077,0.0
201160,Jason,Smith,1986-03-02T00:00:00,Colorado State,USA,Colorado State/USA,84.0,240.0,10,Forward-Center,Inactive,0,,,2007,2018,2007,1,20,6.1,0.7,3.4,,Jason Smith,No,0.14233333333333334,0.6666666666666667,0.33333333333333337,0.0
202536,Jerry,Smith,1987-09-26T00:00:00,Louisville,USA,Louisville/USA,74.0,190.0,0,Guard,Inactive,0,,,2011,2011,1963,2,12,1.4,0.8,1.4,,Jerry Smith,No,0.0,0.6111111111111112,0.38888888888888884,0.0
78191,Jim,Smith,1958-04-12T00:00:00,Ohio State,USA,Ohio State/USA,81.0,225.0,1,Forward,Inactive,1610612746,Clippers,San Diego,1981,1982,1981,3,54,2.9,0.6,2.5,,Jim Smith,No,0.0072499999999999995,0.5833333333333334,0.4166666666666667,0.0
693,Joe,Smith,1975-07-26T00:00:00,Maryland,USA,Maryland/USA,82.0,225.0,16,Forward-Center,Inactive,1610612750,Timberwolves,Minnesota,1995,2010,1995,1,1,10.9,1.0,6.4,,Joe Smith,No,0.6099234972677596,0.6502732240437158,0.34972677595628415,0.0
2746,Josh,Smith,1985-12-05T00:00:00,Oak Hill Academy (VA),USA,Oak Hill Academy (VA)/USA,81.0,225.0,12,Forward,Inactive,0,,,2004,2017,2004,1,17,14.5,3.1,7.4,,Josh Smith,No,1.5966240000000003,0.7040000000000001,0.29600000000000004,0.0
78192,Keith,Smith,1964-03-09T00:00:00,Loyola-Marymount,USA,Loyola-Marymount/USA,75.0,180.0,0,Guard,Inactive,1610612749,Bucks,Milwaukee,1986,1986,1986,2,45,3.3,1.0,0.8,,Keith Smith,No,0.0,0.8431372549019608,0.15686274509803924,0.0
181,Kenny,Smith,1965-03-08T00:00:00,North Carolina,USA,North Carolina/USA,75.0,170.0,9,Guard,Inactive,1610612745,Rockets,Houston,1987,1996,1987,1,6,12.8,5.5,2.0,,Kenny Smith,No,0.6242364532019705,0.9014778325123153,0.09852216748768472,0.0
78194,Labradford,Smith,1969-04-03T00:00:00,Louisville,USA,Louisville/USA,75.0,200.0,2,Forward,Inactive,1610612764,Bullets,Washington,1991,1993,1991,1,19,6.7,2.2,1.5,,Labradford Smith,No,0.042519230769230774,0.8557692307692307,0.14423076923076922,0.0
78195,Larry,Smith,1958-01-18T00:00:00,Alcorn State,USA,Alcorn State/USA,80.0,215.0,12,Forward,Inactive,1610612744,Warriors,Golden State,1980,1992,1980,2,24,6.7,1.1,9.2,,Larry Smith,No,0.4786164705882353,0.45882352941176474,0.5411764705882353,0.0
1910,Leon,Smith,1980-11-02T00:00:00,Martin Luther King HS (IL),USA,Martin Luther King HS (IL)/USA,82.0,235.0,2,Forward,Inactive,1610612737,Hawks,Atlanta,2001,2003,1999,1,29,2.2,0.2,2.2,,Leon Smith,No,0.004208695652173913,0.5217391304347826,0.47826086956521735,0.0
63,Michael,Smith,1972-03-28T00:00:00,Providence,USA,Providence/USA,80.0,240.0,7,Forward,Inactive,1610612758,Kings,Sacramento,1994,2000,1994,2,35,5.6,1.5,7.1,,Michael Smith,No,0.29399999999999993,0.5,0.5,0.0
78197,Michael,Smith,1965-05-19T00:00:00,Brigham Young,USA,Brigham Young/USA,82.0,225.0,2,Guard,Inactive,1610612738,Celtics,Boston,1989,1994,1989,1,13,5.0,1.0,1.5,,Michael Smith,No,0.02,0.8,0.2,0.0
2065,Mike,Smith,1976-04-15T00:00:00,Louisiana-Monroe,USA,Louisiana-Monroe/USA,80.0,195.0,1,Forward,Inactive,1610612764,Wizards,Washington,2000,2000,2000,2,35,3.0,0.6,1.3,,Mike Smith,No,0.004775510204081632,0.7346938775510203,0.2653061224489796,0.0
202701,Nolan,Smith,1988-07-25T00:00:00,Duke,USA,Duke/USA,74.0,185.0,2,Guard,Inactive,1610612757,Trail Blazers,Portland,2011,2012,2011,1,21,3.3,1.2,1.0,,Nolan Smith,No,0.014399999999999998,0.8181818181818182,0.18181818181818182,0.0
